page,clicks,impressions,ctr_pct,position
https://rodenlaw.com/practice-areas/burn-injury-lawyers/scalding-hot-liquid-burn/,3,881,0.341,10.73
https://rodenlaw.com/boating-accident-lawyers/myrtle-beach-sc/,0,877,0,30.12
https://rodenlaw.com/blog-truck-accident-liability/,0,876,0,56.62
https://rodenlaw.com/dog-bite-lawyers/north-charleston-sc/,0,872,0,46.42
https://rodenlaw.com/blog/i-526-mount-pleasant-wando-bridge-accident/,6,870,0.69,8.19
https://rodenlaw.com/practice-areas/slip-and-fall-lawyers/myrtle-beach-sc/,0,868,0,16.89
https://rodenlaw.com/dog-bite-lawyers/child-dog-bite/,1,865,0.116,26.72
https://rodenlaw.com/blog/sunset-boulevard-us-378-lexington-medical-center-accident/,14,862,1.624,7.27
https://rodenlaw.com/nursing-home-abuse-lawyers/medication-error-nursing-home/,1,862,0.116,18.79
https://rodenlaw.com/es/truck-accident-lawyers/columbia-sc/,0,856,0,21.57
https://rodenlaw.com/blog/negligence-vs-gross-negligence/#what-is-negligence,1,854,0.117,5.5
https://rodenlaw.com/blog/safest-hospitals-georgia/,13,850,1.529,20.09
https://rodenlaw.com/rollover-crashes-and-what-they-do-to-your-body/,1,837,0.119,27.7
https://rodenlaw.com/staff/zoe-link/,26,835,3.114,6.45
https://rodenlaw.com/practice-areas/maritime-injury-lawyers/cruise-ship-injury/,2,835,0.24,15.4
https://rodenlaw.com/spinal-cord-injury-lawyers/savannah-ga/,0,831,0,12.73
https://rodenlaw.com/blog/port-of-charleston-injury-claims-longshoremen-dock-workers/,0,830,0,11.99
https://rodenlaw.com/truck-accident-lawyers/underride-override-accident/,0,828,0,23.67
https://rodenlaw.com/blog/hipaa-violation-lawsuit-worth/,17,821,2.071,8.42
https://rodenlaw.com/blog/benefits-of-an-accident-reconstructionist/,1,821,0.122,16.09
https://rodenlaw.com/blog/rollover-crashes-and-what-they-do-to-your-body/#damages-you-can-recover,0,821,0,6.99
https://rodenlaw.com/blog/rollover-crashes-and-what-they-do-to-your-body/#what-is-rollover-crash,0,821,0,7.22
https://rodenlaw.com/truck-accident-lawyers/brake-failure-accident/,0,821,0,16.98
https://rodenlaw.com/locations/south-carolina/columbia/hopkins/,0,819,0,7.85
https://rodenlaw.com/staff/stephanie-aguirre/,17,815,2.086,12.14
https://rodenlaw.com/blog/how-to-maximize-your-car-accident-compensation-in-south-carolina/,0,814,0,17.06
https://rodenlaw.com/practice-areas/savannah/,1,806,0.124,17.63
https://rodenlaw.com/maritime-injury-lawyers/myrtle-beach-sc/,2,803,0.249,39.69
https://rodenlaw.com/locations/south-carolina/myrtle-beach/conway/historic-district/,0,800,0,9.56
https://rodenlaw.com/blog/negligence-vs-gross-negligence/#four-elements,0,796,0,5.64
https://rodenlaw.com/blog/truck-accident-liability/,0,796,0,60.98
https://rodenlaw.com/es/truck-accident-lawyers/north-charleston-sc/,0,796,0,13.91
https://rodenlaw.com/practice-areas/albany/motorcycle-accident-lawyers/,0,793,0,21.73
https://rodenlaw.com/blog/calculating-compensation-for-whiplash-injuries/#how-damages-calculated,0,792,0,8.68
https://rodenlaw.com/practice-category/e-bike-accidents/,0,787,0,51.59
https://rodenlaw.com/product-liability-lawyers/defective-industrial-equipment/,3,786,0.382,33.11
https://rodenlaw.com/class-action-lawyers/paraquat-lawsuit/,2,785,0.255,14.03
https://rodenlaw.com/bicycle-accident-lawyers/north-charleston-sc/,0,785,0,55.78
https://rodenlaw.com/practice-areas/brain-injury-lawyers/second-impact-syndrome/,2,783,0.255,12.86
https://rodenlaw.com/savannah/dog-bite-lawyers/,0,783,0,45.79
https://rodenlaw.com/slip-and-fall-lawyers/north-charleston-sc/,0,780,0,46.1
https://rodenlaw.com/golf-cart-accident-lawyers/golf-course-cart-accident/,3,779,0.385,33.48
https://rodenlaw.com/locations/south-carolina/columbia/elgin/,2,779,0.257,24.21
https://rodenlaw.com/boating-accident-lawyers/dock-marina-injury/,3,778,0.386,15.94
https://rodenlaw.com/burn-injury-lawyers/explosion-gas-line-burn/,1,778,0.129,25.42
https://rodenlaw.com/maritime-injury-lawyers/commercial-fishing-injury/,0,778,0,21.19
https://rodenlaw.com/locations/south-carolina/columbia/west-columbia/,1,773,0.129,10.08
https://rodenlaw.com/practice-area/construction-accident-lawyers/,0,772,0,49.83
https://rodenlaw.com/practice-areas/wrongful-death-lawyers/nursing-home-wrongful-death/,1,771,0.13,28.33
https://rodenlaw.com/practice-areas/medical-malpractice-lawyers/informed-consent-failure/,1,770,0.13,9.65
https://rodenlaw.com/practice-areas/slip-and-fall-lawyers/north-charleston-sc/,1,770,0.13,37.33
https://rodenlaw.com/blog/tips-for-choosing-a-motor-vehicle-accident-attorney/,0,760,0,15.14
https://rodenlaw.com/blog/calculating-compensation-for-whiplash-injuries/#what-is-whiplash,0,759,0,8.82
https://rodenlaw.com/blog/,3,757,0.396,26.04
https://rodenlaw.com/blog/rollover-crashes-and-what-they-do-to-your-body/#what-happens-to-your-body,0,757,0,7.07
https://rodenlaw.com/blog/liability-for-charleston-underride-truck-crashes/,0,755,0,35.2
https://rodenlaw.com/blog/rollover-crashes-and-what-they-do-to-your-body/#comparative-fault,0,752,0,7.09
https://rodenlaw.com/es/practice-areas/car-accident-lawyers/,0,750,0,22.36
https://rodenlaw.com/blog/a-pedestrians-guide-to-proving-negligence-in-charleston-parking-lots/,3,749,0.401,18.94
https://rodenlaw.com/locations/georgia/darien/jesup/,1,749,0.134,10.39
https://rodenlaw.com/pedestrian-accident-lawyers/darien-ga/,0,744,0,45.37
https://rodenlaw.com/locations/south-carolina/myrtle-beach/north-myrtle-beach/,0,741,0,16.92
https://rodenlaw.com/resources/georgia-car-accident-settlement-value/,11,739,1.488,10.06
https://rodenlaw.com/blog-negligence-vs-gross-negligence/,3,739,0.406,12.29
https://rodenlaw.com/blog/negligence-vs-gross-negligence/#negligence-vs-gross,0,735,0,5.55
https://rodenlaw.com/blog/car-totaled-in-accident-what-to-do/,0,731,0,21.3
https://rodenlaw.com/practice-areas/nursing-home-abuse-lawyers/sexual-abuse-elderly/,1,730,0.137,18.32
https://rodenlaw.com/resources/georgetown-county-us-17-truck-accidents/,8,728,1.099,8.77
https://rodenlaw.com/blog/car-accidents-ladson-i-26-exit-203-danger-zone/,3,725,0.414,8.25
https://rodenlaw.com/maritime-injury-lawyers/cruise-ship-injury/,2,723,0.277,16.03
https://rodenlaw.com/practice-area/brain-injury-lawyer/,0,721,0,57.37
https://rodenlaw.com/practice-areas/maritime-injury-lawyers/columbia-sc/,0,719,0,42.73
https://rodenlaw.com/blog/brunswick-i-95-truck-accident-lawyer/,0,717,0,14.67
https://rodenlaw.com/practice-areas/burn-injury-lawyers/explosion-gas-line-burn/,0,717,0,20.71
https://rodenlaw.com/blog/are-red-light-runners-always-liable-if-they-crash/#are-red-light-runners-always-at-fault,0,716,0,7.91
https://rodenlaw.com/resources/south-carolina-um-uim-stacking/,21,715,2.937,6.91
https://rodenlaw.com/florence-sc-workers-compensation-lawyer/,1,714,0.14,13.67
https://rodenlaw.com/medical-malpractice-lawyers/anesthesia-error/,0,714,0,72.77
https://rodenlaw.com/locations/south-carolina/charleston/mount-pleasant/,3,713,0.421,19.28
https://rodenlaw.com/es/construction-accident-lawyers/myrtle-beach-sc/,0,713,0,12.2
https://rodenlaw.com/locations/georgia/darien/kings-bay/,1,712,0.14,8.16
https://rodenlaw.com/motorcycle-accident-lawyers/lane-splitting-accident/,0,712,0,12.89
https://rodenlaw.com/locations/south-carolina/north-charleston/goose-creek/liberty-hall-plantation/,9,706,1.275,12.79
https://rodenlaw.com/truck-accident-lawyer-2/,0,706,0,39.98
https://rodenlaw.com/staff/marina-baldwin/,12,700,1.714,30.22
https://rodenlaw.com/es/practice-areas/bicycle-accident-lawyers/,0,698,0,30.87
https://rodenlaw.com/practice-areas/brain-injury-lawyers/myrtle-beach-sc/,0,698,0,15.8
https://rodenlaw.com/burn-injury-lawyers/north-charleston-sc/,0,695,0,55.21
https://rodenlaw.com/locations/south-carolina/charleston/james-island/,1,693,0.144,12.16
https://rodenlaw.com/blog/steps-to-take-if-you-are-involved-in-a-bicycle-hit-and-run/,1,692,0.145,11.49
https://rodenlaw.com/practice-areas/savannah/nursing-home-abuse-attorneys/resident-bill-of-rights/,0,689,0,34.77
https://rodenlaw.com/blog/second-opinion-for-charleston-car-crash-injuries/,1,688,0.145,25.94
https://rodenlaw.com/blog/calculating-pain-and-suffering-after-a-charleston-pedestrian-accident/,2,687,0.291,25.68
https://rodenlaw.com/practice-areas/construction-accident-lawyers/defective-construction-equipment/,2,686,0.292,13.89
https://rodenlaw.com/blog/the-importance-of-gathering-evidence-after-a-motorcycle-accident/,2,684,0.292,10.6
https://rodenlaw.com/blog/value-of-pain-and-suffering/#types-of-pain-and-suffering,0,682,0,7.75
https://rodenlaw.com/locations/south-carolina/north-charleston/moncks-corner/,0,682,0,15.98
https://rodenlaw.com/locations/south-carolina/charleston/downtown-charleston/king-street-district/,10,681,1.468,10.61
https://rodenlaw.com/resources/logging-truck-accidents-us-17-mcintosh-glynn/,3,681,0.441,9.56
https://rodenlaw.com/blog/a-drivers-guide-to-wildlife-accidents-near-charleston/,2,679,0.295,9.7
https://rodenlaw.com/car-accident-lawyers/bus-accident/,1,679,0.147,16.72
https://rodenlaw.com/blog/pedestrian-safety-park-circle-north-charleston/,3,673,0.446,8.12
https://rodenlaw.com/practice-areas/premises-liability-lawyers/amusement-park-recreational-injury/,1,671,0.149,13.85
https://rodenlaw.com/blog/are-red-light-runners-always-liable-if-they-crash/#red-light-cameras,0,671,0,8.04
https://rodenlaw.com/locations/south-carolina/columbia/forest-acres/,3,667,0.45,9.05
https://rodenlaw.com/locations/south-carolina/columbia/irmo/,0,667,0,13.27
https://rodenlaw.com/premises-liability-lawyers/retail-store-shopping-center-injury/,1,662,0.151,30.05
https://rodenlaw.com/locations/south-carolina/columbia/batesburg-leesville/,1,661,0.151,24.56
https://rodenlaw.com/practice-areas/medical-malpractice-lawyers/medication-error/,1,661,0.151,18.34
https://rodenlaw.com/blog/georgia-worker-injury-statistics-prevention/,3,659,0.455,21.24
https://rodenlaw.com/blog/are-red-light-runners-always-liable-if-they-crash/#traffic-signal-laws,0,659,0,8.11
https://rodenlaw.com/blog/rifle-range-road-mount-pleasant-car-accident-heritage-park-west/,6,658,0.912,9.4
https://rodenlaw.com/construction-accident-lawyers/highway-construction-zone/,1,658,0.152,22.43
https://rodenlaw.com/es/practice-areas/motorcycle-accident-lawyers/,0,658,0,21.56
https://rodenlaw.com/blog-claims-against-at-fault-drivers-who-died/,9,653,1.378,15.6
https://rodenlaw.com/es/truck-accident-lawyers/myrtle-beach-sc/,0,652,0,12.58
https://rodenlaw.com/blog/value-of-pain-and-suffering/#what-is-pain-and-suffering,0,650,0,7.46
https://rodenlaw.com/blog/are-red-light-runners-always-liable-if-they-crash/#comparative-fault-rules,0,648,0,8.15
https://rodenlaw.com/blog/are-red-light-runners-always-liable-if-they-crash/#when-victim-shares-fault,0,647,0,8.15
https://rodenlaw.com/blog/blog-the-role-of-vocational-rehabilitation-in-workers-compensation-cases/,4,645,0.62,8.18
https://rodenlaw.com/blog/boating-accidents-charleston-harbor-legal-rights/,2,644,0.311,21.02
https://rodenlaw.com/golf-cart-accident-lawyers/myrtle-beach-sc/,1,644,0.155,13.99
https://rodenlaw.com/practice-areas/maritime-injury-lawyers/longshore-harbor-worker/,2,643,0.311,29.21
https://rodenlaw.com/blog/category/scooter-accident/,0,643,0,29.72
https://rodenlaw.com/darien-brunswick-dangerous-roads-i95-us17/,7,642,1.09,8.26
https://rodenlaw.com/locations/south-carolina/myrtle-beach/surfside-beach/,2,641,0.312,11.72
https://rodenlaw.com/blog/your-guide-to-documenting-a-james-island-parkway-car-accident/,0,637,0,17.7
https://rodenlaw.com/nursing-home-abuse-lawyers/assisted-living-abuse/,5,635,0.787,13.13
https://rodenlaw.com/blog/protect-child-dog-bite-injury/,3,635,0.472,16.84
https://rodenlaw.com/blog/value-of-pain-and-suffering/#caps-georgia-south-carolina,0,635,0,7.63
https://rodenlaw.com/practice-area/truck-accident-lawyer/,0,630,0,52.69
https://rodenlaw.com/medical-malpractice-lawyers/birth-injury/,4,629,0.636,32.86
https://rodenlaw.com/boating-accident-lawyers/jet-ski-personal-watercraft/,0,627,0,31.98
https://rodenlaw.com/blog/negligence-vs-gross-negligence/#what-is-gross-negligence,0,626,0,5.11
https://rodenlaw.com/practice-areas/slip-and-fall-lawyers/grocery-store-slip-and-fall/,1,624,0.16,15.4
https://rodenlaw.com/locations/south-carolina/myrtle-beach/murrells-inlet/marshwalk/,0,622,0,12.65
https://rodenlaw.com/wrongful-death-lawyers/drowning-swimming-pool-death/,1,621,0.161,24.07
https://rodenlaw.com/practice-areas/spinal-cord-injury-lawyers/myrtle-beach-sc/,0,615,0,14.24
https://rodenlaw.com/practice-areas/boating-accident-lawyers/boating-under-influence/,0,614,0,17.43
https://rodenlaw.com/golf-cart-accident-lawyers/golf-cart-passenger-ejection/,4,613,0.653,17.98
https://rodenlaw.com/blog/savannah-highway-truck-accidents-west-ashley-us-17/,3,613,0.489,7.94
https://rodenlaw.com/practice-areas/burn-injury-lawyers/vehicle-fire-burn/,1,613,0.163,12.39
https://rodenlaw.com/locations/south-carolina/charleston/west-ashley/grand-oaks-plantation/,6,610,0.984,11.3
https://rodenlaw.com/nursing-home-abuse-lawyers/north-charleston-sc/,0,609,0,48.71
https://rodenlaw.com/car-accident-lawyers/dorchester-road-accident/,3,608,0.493,14.25
https://rodenlaw.com/locations/georgia/darien/alma/,1,608,0.164,9.5
https://rodenlaw.com/resources/broad-river-road-truck-accidents-columbia/,6,607,0.988,11.23
https://rodenlaw.com/blog/proving-pain-and-suffering-after-an-ashley-river-road-accident/,0,607,0,10.73
https://rodenlaw.com/blog-truck-accident-injuries/,0,605,0,38.0
https://rodenlaw.com/blog-after-boat-accident-guide/,3,602,0.498,21.76
https://rodenlaw.com/practice-areas/electric-scooter-accident-lawyers/columbia-sc/,0,602,0,50.51
https://rodenlaw.com/locations/georgia/savannah/midtown-savannah/,0,601,0,26.42
https://rodenlaw.com/resources/highway-22-truck-accidents-conway-bypass/,3,599,0.501,10.47
https://rodenlaw.com/blog/nursing-home-abuse-charleston-signs-families/,1,599,0.167,10.91
https://rodenlaw.com/blog/motorcycle-accidents-dorchester-road-data/,11,598,1.839,7.86
https://rodenlaw.com/blog-the-most-common-causes-of-truck-accidents/,0,594,0,64.52
https://rodenlaw.com/practice-areas/burn-injury-lawyers/house-apartment-fire-burn/,4,593,0.675,11.65
https://rodenlaw.com/locations/georgia/savannah/westside-savannah/,0,593,0,16.0
https://rodenlaw.com/atv-side-by-side-accident-lawyers/atv-rollover-accident/,1,592,0.169,6.71
https://rodenlaw.com/car-accident-lawyers/government-vehicle-accident/,4,590,0.678,10.83
https://rodenlaw.com/blog/protecting-child-burn-injuries-home/,1,590,0.169,15.34
https://rodenlaw.com/locations/south-carolina/columbia/lugoff/,1,587,0.17,8.27
https://rodenlaw.com/resources/dean-forest-road-truck-accidents-pooler/,7,586,1.195,7.1
https://rodenlaw.com/locations/georgia/savannah/port-wentworth/,1,586,0.171,9.75
https://rodenlaw.com/blog/using-uninsured-underinsured-motorist-coverage-in-georgia/#south-carolina-um-uim-laws,0,586,0,6.17
https://rodenlaw.com/pedestrian-accident-lawyers/distracted-driver-pedestrian-accident/,0,585,0,30.07
https://rodenlaw.com/attorneys/nolan-alexander/,6,582,1.031,8.62
https://rodenlaw.com/blog/independent-medical-exams/#what-is-an-ime,0,581,0,3.12
https://rodenlaw.com/car-accident-lawyers/uber-lyft-accident/,0,579,0,31.22
https://rodenlaw.com/locations/georgia/savannah/bloomingdale/,0,578,0,18.25
https://rodenlaw.com/practice-areas/golf-cart-accident-lawyers/myrtle-beach-sc/,0,576,0,34.33
https://rodenlaw.com/blog/daniel-island-i-526-wando-bridge-truck-accident-berkeley-county/,3,574,0.523,6.84
https://rodenlaw.com/free-consultation-with-charleston-personal-injury-lawyer/,0,573,0,21.76
https://rodenlaw.com/locations/georgia/savannah/statesboro/,1,571,0.175,11.14
https://rodenlaw.com/liability-for-charleston-underride-truck-crashes/,0,570,0,35.22
https://rodenlaw.com/locations/georgia/darien/darien/,1,567,0.176,10.11
https://rodenlaw.com/brunswick/practice-areas/,3,566,0.53,52.41
https://rodenlaw.com/practice-areas/burn-injury-lawyers/workplace-burn-injury/,0,566,0,36.57
https://rodenlaw.com/practice-areas/brunswick/burn-injury-lawyers/,2,565,0.354,32.71
https://rodenlaw.com/construction-accident-lawyers/defective-construction-equipment/,0,565,0,9.48
https://rodenlaw.com/practice-area/psychiatric-malpracticesavannah-psychiatric-malpractice-lawyers/,0,565,0,39.56
https://rodenlaw.com/practice-areas/wrongful-death-lawyers/fatal-car-accident/,2,564,0.355,25.09
https://rodenlaw.com/locations/south-carolina/charleston/west-ashley/citadel-mall-area/,1,564,0.177,13.6
https://rodenlaw.com/blog/charleston-delivery-truck-pedestrian-cyclist-accidents/,1,562,0.178,24.08
https://rodenlaw.com/blog/value-of-pain-and-suffering/#comparative-fault,0,562,0,7.78
https://rodenlaw.com/blog-georgia-car-seat-law-overview/,0,561,0,25.59
https://rodenlaw.com/blog/pedestrian-accident-dorchester-road-school-zone-29418-north-charleston/,8,559,1.431,7.29
https://rodenlaw.com/class-actions/,0,555,0,3.79
https://rodenlaw.com/locations/south-carolina/columbia/lexington/,0,555,0,16.82
https://rodenlaw.com/practice-areas/maritime-injury-lawyers/myrtle-beach-sc/,0,552,0,33.47
https://rodenlaw.com/uturn-crash-liability-in-charleston/,1,551,0.181,33.87
https://rodenlaw.com/practice-areas/motorcycle-accident-lawyers/drunk-driver-motorcycle-accident/,0,551,0,11.52
https://rodenlaw.com/blog-are-accident-lawyers-worth-it/,0,550,0,73.2
https://rodenlaw.com/resources/carolina-crossroads-construction-zone-truck-accidents/,2,544,0.368,7.55
https://rodenlaw.com/blog/golf-cart-accidents-charleston-island-resort-communities/,1,544,0.184,10.7
https://rodenlaw.com/locations/georgia/savannah/effingham-county/,0,544,0,11.51
https://rodenlaw.com/practice-areas/maritime-injury-lawyers/unseaworthiness-claim/,2,541,0.37,9.42
https://rodenlaw.com/workers-compensation-lawyers/third-party-workplace-injury/,2,541,0.37,11.34
https://rodenlaw.com/practice-areas/truck-accident-lawyers/jackknife-accident/,0,541,0,26.5
https://rodenlaw.com/locations/south-carolina/charleston/sullivans-island/,0,540,0,12.15
https://rodenlaw.com/blog/independent-medical-exams/#are-ime-doctors-independent,0,538,0,3.14
https://rodenlaw.com/blog/liability-and-causes-for-backing-up-crashes-in-charleston/,2,537,0.372,15.78
https://rodenlaw.com/medical-malpractice-lawyers/surgical-error/,1,537,0.186,65.48
